word_s	pos_s	word_d	pos_d	rule_id	der_type
пасти	verb	пастьба	noun	rule266(verb + б(а)/об(а) -> noun)	SFX
пасти	verb	пас	noun	rule446(verb + 0m2 -> noun)	SFX
пасти	verb	упад	noun	rule535(у + verb + 0m2 -> noun)	PFX,SFX
пасти	verb	припас	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
пасти	verb	паснуть	verb	rule836(verb + ну2(ть) -> verb)	SFX
пасти	verb	пасануть	verb	rule840(verb + ану(ть) -> verb)	SFX
пасти	verb	пастись	verb	rule930(verb + ся -> verb)	PTFX
пасти	verb	выпасти	verb	rule857(вы + verb -> verb)	PFX
пасти	verb	допасти	verb	rule860(до + verb -> verb)	PFX
пасти	verb	запасти	verb	rule861(за + verb -> verb)	PFX
пасти	verb	напасти	verb	rule863(на + verb -> verb)	PFX
пасти	verb	отпасти	verb	rule869(от + verb -> verb)	PFX
пасти	verb	попасти	verb	rule871(по + verb -> verb)	PFX
пасти	verb	припасти	verb	rule875(при + verb -> verb)	PFX
пасти	verb	пропасти	verb	rule876(про + verb -> verb)	PFX
пасти	verb	спасти	verb	rule879(с + verb -> verb)	PFX
пасти	verb	упасти	verb	rule881(у + verb -> verb)	PFX
пасти	verb	выпасать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
пасти	verb	напасать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
пасти	verb	припасать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
пасти	verb	запастись	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
пасти	verb	напастись	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
пасти	verb	отпастись	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
пасти	verb	припастись	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
пасти	verb	пропастись	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
пасти	verb	спастись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
пасти	verb	упастись	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
нести	verb	носитель	noun	rule211(verb + тель -> noun)	SFX
нести	verb	носчик	noun	rule213(verb + щик -> noun)	SFX
нести	verb	носач	noun	rule219(verb + ач -> noun)	SFX
нести	verb	носок	noun	rule221(verb + ок -> noun)	SFX
нести	verb	несушка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
нести	verb	несение	noun	rule256(verb + ниj(е) -> noun)	SFX
нести	verb	носка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
нести	verb	нос	noun	rule446(verb + 0m2 -> noun)	SFX
нести	verb	унос	noun	rule535(у + verb + 0m2 -> noun)	PFX,SFX
нести	verb	принос	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
нести	verb	несильный	adj	rule651(verb + льн(ый) -> adj)	SFX
нести	verb	носить	verb	rule848(verb + и3(ть) -> verb)	SFX
нести	verb	нестись	verb	rule930(verb + ся -> verb)	PTFX
нести	verb	внести	verb	rule855(в + verb -> verb)	PFX
нести	verb	взнести	verb	rule855(вз + verb -> verb)	PFX
нести	verb	вознести	verb	rule856(воз + verb -> verb)	PFX
нести	verb	вынести	verb	rule857(вы + verb -> verb)	PFX
нести	verb	донести	verb	rule860(до + verb -> verb)	PFX
нести	verb	занести	verb	rule861(за + verb -> verb)	PFX
нести	verb	нанести	verb	rule863(на + verb -> verb)	PFX
нести	verb	обнести	verb	rule868(об + verb -> verb)	PFX
нести	verb	отнести	verb	rule869(от + verb -> verb)	PFX
нести	verb	перенести	verb	rule870(пере + verb -> verb)	PFX
нести	verb	понести	verb	rule871(по + verb -> verb)	PFX
нести	verb	поднести	verb	rule872(под + verb -> verb)	PFX
нести	verb	пренести	verb	rule873(пре + verb -> verb)	PFX
нести	verb	принести	verb	rule875(при + verb -> verb)	PFX
нести	verb	пронести	verb	rule876(про + verb -> verb)	PFX
нести	verb	разнести	verb	rule877(раз + verb -> verb)	PFX
нести	verb	снести	verb	rule879(с + verb -> verb)	PFX
нести	verb	унести	verb	rule881(у + verb -> verb)	PFX
нести	verb	внестись	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
нести	verb	взнестись	verb	rule938(вз + verb + ся -> verb)	PFX,PTFX
нести	verb	вынестись	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
нести	verb	донестись	verb	rule940(до + verb + ся -> verb)	PFX,PTFX
нести	verb	занестись	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
нести	verb	нанестись	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
нести	verb	обнестись	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
нести	verb	отнестись	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
нести	verb	поднестись	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
нести	verb	принестись	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
нести	verb	пронестись	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
нести	verb	разнестись	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
нести	verb	снестись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
нести	verb	унестись	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
трясти	verb	трясильщик	noun	rule214(verb + льщик -> noun)	SFX
трясти	verb	трясилка	noun	rule228(verb + лк(а) -> noun)	SFX
трясти	verb	трясение	noun	rule256(verb + ниj(е) -> noun)	SFX
трясти	verb	тряска	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
трясти	verb	трясильный	adj	rule651(verb + льн(ый) -> adj)	SFX
трясти	verb	тряский	adj	rule656(verb + к(ий) -> adj)	SFX
трясти	verb	тряхнуть	verb	rule836(verb + ну2(ть) -> verb)	SFX
трясти	verb	тряхануть	verb	rule840(verb + ану(ть) -> verb)	SFX
трясти	verb	тряхивать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
трясти	verb	трястись	verb	rule930(verb + ся -> verb)	PTFX
трясти	verb	вытрясти	verb	rule857(вы + verb -> verb)	PFX
трясти	verb	затрясти	verb	rule861(за + verb -> verb)	PFX
трясти	verb	натрясти	verb	rule863(на + verb -> verb)	PFX
трясти	verb	отрясти	verb	rule867(о + verb -> verb)	PFX
трясти	verb	обтрясти	verb	rule868(об + verb -> verb)	PFX
трясти	verb	оттрясти	verb	rule869(от + verb -> verb)	PFX
трясти	verb	перетрясти	verb	rule870(пере + verb -> verb)	PFX
трясти	verb	потрясти	verb	rule871(по + verb -> verb)	PFX
трясти	verb	подтрясти	verb	rule872(под + verb -> verb)	PFX
трясти	verb	протрясти	verb	rule876(про + verb -> verb)	PFX
трясти	verb	растрясти	verb	rule877(раз + verb -> verb)	PFX
трясти	verb	сотрясти	verb	rule879(с + verb -> verb)	PFX
трясти	verb	стрясти	verb	rule879(с + verb -> verb)	PFX
трясти	verb	сотрясти	verb	rule880(со2 + verb -> verb)	PFX
трясти	verb	утрясти	verb	rule881(у + verb -> verb)	PFX
трясти	verb	вытрясать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	вытряхивать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	натрясать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	оттрясать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	оттряхивать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	перетряхивать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	перетрясать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	потрясать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	потряхивать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	подтряхивать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	растряхивать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	растрясать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
трясти	verb	вытрястись	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
трясти	verb	затрястись	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
трясти	verb	натрястись	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
трясти	verb	отрястись	verb	rule944(о + verb + ся -> verb)	PFX,PTFX
трясти	verb	оттрястись	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
трясти	verb	подтрястись	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
трясти	verb	протрястись	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
трясти	verb	растрястись	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
трясти	verb	сотрястись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
трясти	verb	стрястись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
трясти	verb	утрястись	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
трясти	verb	перетряхиваться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
трясти	verb	перетрясаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
везти	verb	возчик	noun	rule213(verb + щик -> noun)	SFX
везти	verb	возок	noun	rule221(verb + ок -> noun)	SFX
везти	verb	везение	noun	rule256(verb + ниj(е) -> noun)	SFX
везти	verb	возка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
везти	verb	везуха	noun	rule279(verb + ух(а)/их(а) -> noun)	SFX
везти	verb	воз	noun	rule446(verb + 0m2 -> noun)	SFX
везти	verb	увоз	noun	rule535(у + verb + 0m2 -> noun)	PFX,SFX
везти	verb	привоз	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
везти	verb	везучий	adj	rule660(verb + уч/ач(ий) -> adj)	SFX
везти	verb	возить	verb	rule848(verb + и3(ть) -> verb)	SFX
везти	verb	везтись	verb	rule930(verb + ся -> verb)	PTFX
везти	verb	ввезти	verb	rule855(в + verb -> verb)	PFX
везти	verb	взвезти	verb	rule855(вз + verb -> verb)	PFX
везти	verb	вывезти	verb	rule857(вы + verb -> verb)	PFX
везти	verb	довезти	verb	rule860(до + verb -> verb)	PFX
везти	verb	завезти	verb	rule861(за + verb -> verb)	PFX
везти	verb	навезти	verb	rule863(на + verb -> verb)	PFX
везти	verb	недовезти	verb	rule865(недо + verb -> verb)	PFX
везти	verb	обвезти	verb	rule868(об + verb -> verb)	PFX
везти	verb	отвезти	verb	rule869(от + verb -> verb)	PFX
везти	verb	перевезти	verb	rule870(пере + verb -> verb)	PFX
везти	verb	повезти	verb	rule871(по + verb -> verb)	PFX
везти	verb	подвезти	verb	rule872(под + verb -> verb)	PFX
везти	verb	привезти	verb	rule875(при + verb -> verb)	PFX
везти	verb	провезти	verb	rule876(про + verb -> verb)	PFX
везти	verb	развезти	verb	rule877(раз + verb -> verb)	PFX
везти	verb	свезти	verb	rule879(с + verb -> verb)	PFX
везти	verb	увезти	verb	rule881(у + verb -> verb)	PFX
везти	verb	вывезтись	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
везти	verb	привезтись	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
везти	verb	свезтись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
лезть	verb	лозный	adj	rule646(verb + н1(ый) -> adj)	SFX
лезть	verb	лазить	verb	rule848(verb + и3(ть) -> verb)	SFX
лезть	verb	лазать	verb	rule849(verb + а5(ть) -> verb)	SFX
лезть	verb	влезть	verb	rule855(в + verb -> verb)	PFX
лезть	verb	взлезть	verb	rule855(вз + verb -> verb)	PFX
лезть	verb	вылезть	verb	rule857(вы + verb -> verb)	PFX
лезть	verb	долезть	verb	rule860(до + verb -> verb)	PFX
лезть	verb	залезть	verb	rule861(за + verb -> verb)	PFX
лезть	verb	налезть	verb	rule863(на + verb -> verb)	PFX
лезть	verb	облезть	verb	rule868(об + verb -> verb)	PFX
лезть	verb	отлезть	verb	rule869(от + verb -> verb)	PFX
лезть	verb	перелезть	verb	rule870(пере + verb -> verb)	PFX
лезть	verb	полезть	verb	rule871(по + verb -> verb)	PFX
лезть	verb	подлезть	verb	rule872(под + verb -> verb)	PFX
лезть	verb	прилезть	verb	rule875(при + verb -> verb)	PFX
лезть	verb	пролезть	verb	rule876(про + verb -> verb)	PFX
лезть	verb	слезть	verb	rule879(с + verb -> verb)	PFX
лезть	verb	улезть	verb	rule881(у + verb -> verb)	PFX
лезть	verb	вылезать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	налезать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	отлезать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	перелезать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	полезать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	подлезать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	прилезать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лезть	verb	разлезться	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
ползти	verb	ползок	noun	rule221(verb + ок -> noun)	SFX
ползти	verb	ползок	noun	rule270(verb + ок -> noun)	SFX
ползти	verb	ползучий	adj	rule660(verb + уч/ач(ий) -> adj)	SFX
ползти	verb	ползать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
ползти	verb	ползать	verb	rule849(verb + а5(ть) -> verb)	SFX
ползти	verb	вползти	verb	rule855(в + verb -> verb)	PFX
ползти	verb	всползти	verb	rule855(вз + verb -> verb)	PFX
ползти	verb	выползти	verb	rule857(вы + verb -> verb)	PFX
ползти	verb	доползти	verb	rule860(до + verb -> verb)	PFX
ползти	verb	заползти	verb	rule861(за + verb -> verb)	PFX
ползти	verb	наползти	verb	rule863(на + verb -> verb)	PFX
ползти	verb	оползти	verb	rule867(о + verb -> verb)	PFX
ползти	verb	обползти	verb	rule868(об + verb -> verb)	PFX
ползти	verb	отползти	verb	rule869(от + verb -> verb)	PFX
ползти	verb	переползти	verb	rule870(пере + verb -> verb)	PFX
ползти	verb	поползти	verb	rule871(по + verb -> verb)	PFX
ползти	verb	подползти	verb	rule872(под + verb -> verb)	PFX
ползти	verb	приползти	verb	rule875(при + verb -> verb)	PFX
ползти	verb	проползти	verb	rule876(про + verb -> verb)	PFX
ползти	verb	сползти	verb	rule879(с + verb -> verb)	PFX
ползти	verb	уползти	verb	rule881(у + verb -> verb)	PFX
ползти	verb	выползать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	наползать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	отползать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	переползать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	поползать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	подползать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	приползать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
ползти	verb	расползтись	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
ползти	verb	сползтись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
ползти	verb	ползком	adv	rule986(verb + ом/ком -> adv)	SFX
грызть	verb	грызло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
грызть	verb	грызня	noun	rule267(verb + н(я)/отн(я)/овн(я) -> noun)	SFX
грызть	verb	грызовой	adj	rule654(verb + ов(ый) -> adj)	SFX
грызть	verb	грызнуть	verb	rule836(verb + ну2(ть) -> verb)	SFX
грызть	verb	грызться	verb	rule930(verb + ся -> verb)	PTFX
грызть	verb	вгрызть	verb	rule855(в + verb -> verb)	PFX
грызть	verb	выгрызть	verb	rule857(вы + verb -> verb)	PFX
грызть	verb	догрызть	verb	rule860(до + verb -> verb)	PFX
грызть	verb	загрызть	verb	rule861(за + verb -> verb)	PFX
грызть	verb	изгрызть	verb	rule862(из + verb -> verb)	PFX
грызть	verb	нагрызть	verb	rule863(на + verb -> verb)	PFX
грызть	verb	надгрызть	verb	rule864(над + verb -> verb)	PFX
грызть	verb	огрызть	verb	rule867(о + verb -> verb)	PFX
грызть	verb	обгрызть	verb	rule868(об + verb -> verb)	PFX
грызть	verb	отгрызть	verb	rule869(от + verb -> verb)	PFX
грызть	verb	перегрызть	verb	rule870(пере + verb -> verb)	PFX
грызть	verb	погрызть	verb	rule871(по + verb -> verb)	PFX
грызть	verb	подгрызть	verb	rule872(под + verb -> verb)	PFX
грызть	verb	прогрызть	verb	rule876(про + verb -> verb)	PFX
грызть	verb	разгрызть	verb	rule877(раз + verb -> verb)	PFX
грызть	verb	сгрызть	verb	rule879(с + verb -> verb)	PFX
грызть	verb	угрызть	verb	rule881(у + verb -> verb)	PFX
грызть	verb	выгрызать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
грызть	verb	нагрызать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
грызть	verb	отгрызать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
грызть	verb	перегрызать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
грызть	verb	подгрызать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
грызть	verb	разгрызать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
грызть	verb	вгрызться	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
грызть	verb	догрызться	verb	rule940(до + verb + ся -> verb)	PFX,PTFX
грызть	verb	загрызться	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
грызть	verb	изгрызться	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
грызть	verb	нагрызться	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
грызть	verb	огрызться	verb	rule944(о + verb + ся -> verb)	PFX,PTFX
грызть	verb	отгрызться	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
грызть	verb	прогрызться	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
грызть	verb	разгрызться	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
грызть	verb	сгрызться	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
грызть	verb	угрызться	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
грызть	verb	перегрызаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
верзть	verb	отверзть	verb	rule869(от + verb -> verb)	PFX
верзть	verb	отверзать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
верзть	verb	разверзать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
верзть	verb	отверзться	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
вести	verb	водитель	noun	rule211(verb + тель -> noun)	SFX
вести	verb	ведение	noun	rule256(verb + ниj(е) -> noun)	SFX
вести	verb	водка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
вести	verb	увет	noun	rule535(у + verb + 0m2 -> noun)	PFX,SFX
вести	verb	увод	noun	rule535(у + verb + 0m2 -> noun)	PFX,SFX
вести	verb	привес	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
вести	verb	привод	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
вести	verb	привет	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
вести	verb	водный	adj	rule646(verb + н1(ый) -> adj)	SFX
вести	verb	ведомый	adj	rule657(verb + ом(ый)/им(ый) -> adj)	SFX
вести	verb	безводный	adj	rule743(без + verb + н1(ый) -> adj)	PFX,SFX
вести	verb	неводный	adj	rule744(не + verb + н1(ый) -> adj)	PFX,SFX
вести	verb	неведомый	adj	rule745(не + verb + ом(ый)/им(ый) -> adj)	PFX,SFX
вести	verb	ведывать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
вести	verb	ведать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
вести	verb	водить	verb	rule848(verb + и3(ть) -> verb)	SFX
вести	verb	вестись	verb	rule930(verb + ся -> verb)	PTFX
вести	verb	ввести	verb	rule855(в + verb -> verb)	PFX
вести	verb	взвести	verb	rule855(вз + verb -> verb)	PFX
вести	verb	возвести	verb	rule856(воз + verb -> verb)	PFX
вести	verb	вывести	verb	rule857(вы + verb -> verb)	PFX
вести	verb	довести	verb	rule860(до + verb -> verb)	PFX
вести	verb	завести	verb	rule861(за + verb -> verb)	PFX
вести	verb	извести	verb	rule862(из + verb -> verb)	PFX
вести	verb	навести	verb	rule863(на + verb -> verb)	PFX
вести	verb	низвести	verb	rule866(низ + verb -> verb)	PFX
вести	verb	обвести	verb	rule868(об + verb -> verb)	PFX
вести	verb	отвести	verb	rule869(от + verb -> verb)	PFX
вести	verb	перевести	verb	rule870(пере + verb -> verb)	PFX
вести	verb	повести	verb	rule871(по + verb -> verb)	PFX
вести	verb	подвести	verb	rule872(под + verb -> verb)	PFX
вести	verb	привести	verb	rule875(при + verb -> verb)	PFX
вести	verb	провести	verb	rule876(про + verb -> verb)	PFX
вести	verb	развести	verb	rule877(раз + verb -> verb)	PFX
вести	verb	свести	verb	rule879(с + verb -> verb)	PFX
вести	verb	увести	verb	rule881(у + verb -> verb)	PFX
вести	verb	выведывать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	выведать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	наведать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	наведывать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	отведать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	отведывать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	поведать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	поведывать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	разведать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	разведывать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
вести	verb	ввестись	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
вести	verb	взвестись	verb	rule938(вз + verb + ся -> verb)	PFX,PTFX
вести	verb	вывестись	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
вести	verb	довестись	verb	rule940(до + verb + ся -> verb)	PFX,PTFX
вести	verb	завестись	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
вести	verb	известись	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
вести	verb	навестись	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
вести	verb	подвестись	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
вести	verb	привестись	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
вести	verb	провестись	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
вести	verb	развестись	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
вести	verb	свестись	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
вести	verb	переведываться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
вести	verb	переведаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
красть	verb	краденый	adj	rule663(verb + ен(ый)/н2(ый)/т(ый) -> adj)	SFX
красть	verb	красться	verb	rule930(verb + ся -> verb)	PTFX
красть	verb	выкрасть	verb	rule857(вы + verb -> verb)	PFX
красть	verb	накрасть	verb	rule863(на + verb -> verb)	PFX
красть	verb	обокрасть	verb	rule868(об + verb -> verb)	PFX
красть	verb	перекрасть	verb	rule870(пере + verb -> verb)	PFX
красть	verb	покрасть	verb	rule871(по + verb -> verb)	PFX
красть	verb	раскрасть	verb	rule877(раз + verb -> verb)	PFX
красть	verb	скрасть	verb	rule879(с + verb -> verb)	PFX
красть	verb	украсть	verb	rule881(у + verb -> verb)	PFX
красть	verb	выкрадывать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
красть	verb	накрадывать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
красть	verb	перекрадывать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
красть	verb	раскрадывать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
красть	verb	вкрасться	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
красть	verb	выкрасться	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
красть	verb	закрасться	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
красть	verb	накрасться	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
красть	verb	подкрасться	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
красть	verb	прокрасться	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
красть	verb	скрасться	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
красть	verb	украсться	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
сесть	verb	седок	noun	rule221(verb + ок -> noun)	SFX
сесть	verb	седло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
сесть	verb	седение	noun	rule256(verb + ниj(е) -> noun)	SFX
сесть	verb	сед	noun	rule446(verb + 0m2 -> noun)	SFX
сесть	verb	присест	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
сесть	verb	присед	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
сесть	verb	присос	noun	rule536(при + verb + 0m2 -> noun)	PFX,SFX
сесть	verb	седельный	adj	rule651(verb + льн(ый) -> adj)	SFX
сесть	verb	саживать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
сесть	verb	седать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
сесть	verb	сажать	verb	rule847(verb + а4(ть) -> verb)	SFX
сесть	verb	всесть	verb	rule855(в + verb -> verb)	PFX
сесть	verb	воссесть	verb	rule856(воз + verb -> verb)	PFX
сесть	verb	высесть	verb	rule857(вы + verb -> verb)	PFX
